id,name,genreisnongame,genreisindie,genreisaction,genreisadventure,genreiscasual,genreisstrategy,genreisrpg,genreissimulation,genreisearlyaccess,genreisfreetoplay,genreissports,genreisracing,genreismassivelymultiplayer
8477,Imperia Online,false,false,false,false,false,true,false,true,false,true,false,false,true
8478,Bell Ringer,false,true,true,false,false,false,false,false,false,false,false,false,false
8479,Little Nightmares,false,false,false,true,false,false,false,false,false,false,false,false,false
8480,Galactineers,false,true,false,true,false,true,false,true,true,false,false,false,false
8481,Threads of Destiny,false,true,false,true,true,true,true,false,false,false,false,false,false
8482,ScudBuster,false,false,true,false,false,false,false,false,false,false,false,false,false
8483,ComixPlay ,,,,,,,,,,,,,
8484,Asteroids Minesweeper,false,true,false,false,true,false,false,false,false,false,false,false,false
8485,Assassins vs Pirates,false,true,true,false,true,false,false,false,false,false,false,false,false
8486,Recursion Deluxe,false,true,true,false,true,false,false,false,false,false,false,false,false
8487,Shadwen,false,false,true,true,false,false,false,false,false,false,false,false,false
8488,ONE PIECE BURNING BLOOD,false,false,true,false,false,false,false,false,false,false,false,false,false
8489,Sword 'N' Board,false,true,true,true,false,false,true,false,true,false,false,false,false
8490,Super Button Soccer,false,false,false,false,false,false,false,false,false,false,true,false,false
8491,Ghostbusters,false,false,true,true,false,false,false,false,false,false,false,false,false
8492,Space Moth DX,false,true,true,false,false,false,false,false,false,false,false,false,false
8493,Road to Ballhalla,false,true,true,true,false,false,false,false,false,false,false,true,false
8494,GoatPunks,false,true,true,false,false,false,false,false,true,false,false,false,false
8495,CyberLink PhotoDirector 7 Ultra,true,false,false,false,false,false,false,false,false,false,false,false,false
8496,CyberLink Power2Go 10 Platinum,true,false,false,false,false,false,false,false,false,false,false,false,false
8497,The Room Two,false,true,false,true,false,false,false,false,false,false,false,false,false
8498,The Order of the Thorne - The King's Challenge,false,true,false,true,false,false,false,false,false,false,false,false,false
8499,Halloween Forever,false,true,true,false,false,false,false,false,true,false,false,false,false
8500,Seraph,false,false,true,false,false,false,false,false,true,false,false,false,false
8501,Cloudlands : VR Minigolf,false,false,false,false,true,false,false,false,false,false,true,false,false
8502,Ego Protocol,false,true,false,false,true,false,false,false,false,false,false,false,false
8503,Dragonpath,false,true,true,false,false,false,true,false,false,false,false,false,false
8504,Vector Assault,false,true,true,false,true,false,false,false,false,false,false,false,false
8505,Gyrodisc Super League,false,true,true,false,false,false,false,false,true,false,true,false,false
8506,Adventure Lamp,false,true,false,false,false,false,false,false,false,false,false,false,false
8507,Space Junk Patrol,false,true,true,false,false,false,false,false,false,false,false,false,false
8508,HunieCam Studio,false,true,false,false,false,false,false,true,false,false,false,false,false
8509,Womb Room,false,false,false,false,false,false,false,true,false,false,false,false,false
8510,Goodnight Butcher,false,true,false,false,false,false,false,false,false,false,false,false,false
8511,Defragmented,false,true,true,false,false,false,true,false,false,false,false,false,false
8512,Miner Meltdown,false,true,true,false,false,false,false,false,true,false,false,false,false
8513,Caretaker Sacrifice,false,true,true,true,false,false,false,false,true,false,false,false,false
8514,Periodonica,false,true,false,false,true,false,false,false,true,false,true,false,false
8515,The Away Team,false,true,false,true,false,false,false,false,false,false,false,false,false
8516,Perception,false,true,false,true,false,false,false,false,false,false,false,false,false
8517,MetaHuman Inc.,false,true,false,false,false,false,true,false,false,false,false,false,false
8518,Full Tilt Poker,false,false,false,false,true,true,false,false,false,true,true,false,true
8519,Blood of Magic,false,true,false,true,false,true,true,true,true,false,false,false,false
8520,Virtually Live presents Formula E Season Two Highlights,true,false,false,false,false,false,false,false,false,false,false,false,false
8521,Bubsy Two-Fur,false,false,true,true,false,false,false,false,false,false,false,false,false
8522,Narcissu 10th Anniversary Anthology Project,false,true,false,false,true,false,false,false,false,false,false,false,false
8523,Yooka-Laylee - Toybox,false,false,true,true,false,false,false,false,false,false,false,false,false
8524,Grow Up,false,true,false,true,true,false,false,false,false,false,false,false,false
8525,Moonshot,false,true,true,false,false,false,false,false,true,false,false,false,false
8526,Age of Magic CCG,false,false,false,false,true,true,false,false,false,true,false,false,true
8527,軒轅劍外傳穹之扉(The Gate of Firmament),false,false,false,false,false,false,true,false,false,false,false,false,false
8528,Pitstop Challenge,false,true,false,false,true,false,false,true,false,false,true,false,false
8529,Siege,false,true,false,false,false,true,false,false,false,false,false,false,false
8530,Fernbus Simulator,false,false,false,false,false,false,false,true,false,false,false,false,false
8531,Dead Rising,false,false,true,true,false,false,false,false,false,false,false,false,false
8532,Cosmic Trip,false,false,true,true,false,true,false,false,true,false,false,false,false
8533,8-Bit Armies,false,true,false,false,false,true,false,true,false,false,false,false,false
8534,Orcs Must Die! Unchained,false,false,true,false,false,true,false,false,false,true,false,false,false
8535,Democracy 3 Africa,false,true,false,false,false,true,false,true,false,false,false,false,false
8536,FritzChess 15,false,false,false,false,false,true,false,false,false,false,false,false,false
8537,Way of the Samurai 3,false,false,true,true,false,false,false,false,false,false,false,false,false
8538,Factorio,false,true,false,false,true,true,false,true,true,false,false,false,false
8539,Tibetan Quest: Beyond the World's End,false,false,false,true,true,false,false,false,false,false,false,false,false
8540,Dawn of Andromeda,false,true,false,false,false,true,false,false,false,false,false,false,false
8541,The Ables: Freepoint High,false,false,true,true,false,false,false,false,false,false,false,false,false
8542,NightCry,false,true,false,true,false,false,false,false,false,false,false,false,false
8543,Who's Your Daddy,false,true,true,false,true,false,false,false,false,false,false,false,false
8544,A Chair in a Room: Greenwater,false,true,false,true,false,false,false,true,false,false,false,false,false
8545,Pills4Skills,false,true,true,false,false,false,false,false,false,false,false,false,false
8546,PERFECT ANGLE: The puzzle game based on optical illusions,false,true,false,true,true,true,false,false,false,false,false,false,false
8547,CALENDULA,false,true,false,false,false,false,false,false,false,false,false,false,false
8548,Hitman GO: Definitive Edition,false,false,false,false,false,true,false,false,false,false,false,false,false
8549,The Next World,false,true,false,true,true,false,false,false,false,false,false,false,false
8550,P.A.M.E.L.A.,false,true,true,true,false,false,false,false,true,false,false,false,false
8551,Felt Tip Circus,false,true,true,false,true,false,false,false,false,false,false,false,false
8552,Zavix Tower,false,true,false,true,true,true,true,false,false,false,false,false,false
8553,Army of Tentacles: (Not) A Cthulhu Dating Sim,false,true,false,true,true,false,true,false,false,false,false,false,false
8554,The Withering,false,true,true,true,false,true,true,true,true,false,false,false,false
8555,Heathen Engineering's Terran,false,true,true,false,false,true,true,false,true,false,false,false,false
8556,Aozora Meikyuu,false,true,false,true,false,false,false,false,false,false,false,false,false
8557,The ORPHEUS Ruse,false,true,false,false,false,false,true,false,false,false,false,false,false
8558,Sixth Grade Detective,false,true,false,false,false,false,true,false,false,false,false,false,false
8559,Millia -The ending-,false,true,false,false,false,false,false,false,false,false,false,false,false
8560,Racket: Nx,false,true,true,false,false,false,false,false,false,false,true,false,false
8561,Beyond Reality,false,true,true,true,true,true,true,false,false,false,false,false,false
8562,Save Halloween: City of Witches,false,false,false,true,true,false,false,false,false,false,false,false,false
8563,Walk The Light,false,true,false,true,false,false,false,false,false,false,false,false,false
8564,Islet Online,false,true,false,false,false,false,true,false,true,false,false,false,true
8565,MadOut Open City,false,true,true,false,false,false,false,true,false,false,true,true,false
8566,Attack Heroes,false,true,false,true,false,true,true,false,true,false,false,false,false
8567,Horror in the Asylum,false,true,true,true,false,false,false,false,false,false,false,false,false
8568,TurnOn,false,true,true,true,true,false,false,false,false,false,false,false,false
8569,Swift,false,true,true,false,false,false,false,false,false,false,false,false,false
8570,Hauntsters,false,true,true,false,false,false,false,false,false,false,false,false,false
8571,Mystery Castle: The Mirror's Secret,false,false,false,true,true,false,false,false,false,false,false,false,false
8572,The Book of Desires,false,false,false,true,true,false,false,false,false,false,false,false,false
8573,Twilight City: Love as a Cure,false,false,false,true,true,false,false,false,false,false,false,false,false
8574,Mystery of Unicorn Castle: The Beastmaster,false,false,false,true,true,false,false,false,false,false,false,false,false
