"Genre","name"
"Casual","Rooms: The Main Building"
"Casual","CITYCONOMY: Service for your City"
"Casual","Aeon Command"
"Casual","Train Fever"
"Casual","Voodoo Chronicles: The First Sign HD - Director’s Cut Edition"
"Casual","Unturned"
"Casual","Castaway Paradise"
"Casual","Heileen 2: The Hands Of Fate"
"Casual","Heileen 3: New Horizons"
"Casual","Infect and Destroy"
"Casual","Redirection"
"Casual","Cute Things Dying Violently"
"Casual","Super Dungeon Bros"
"Casual","The Howler"
"Casual","The Happy Hereafter"
"Casual","Crystals of Time"
"Casual","Wildlife Park 2 - Crazy Zoo"
"Casual","Lexica"
"Casual","Shan Gui"
"Casual","Borealis"
"Casual","Nicole (otome version)"
"Casual","I, Zombie"
"Casual","Velvet Sundown"
"Casual","Othello"
"Casual","Wildlife Park 2 - Horses"
"Casual","Wildlife Park 2 - Marine World"
"Casual","Wildlife Park 2 - Farm World"
