id,name,platformwindows,platformlinux,platformmac
8258,Zombie Night Terror,true,false,true
8259,Oh...Sir!,true,true,true
8260,Toro,true,false,false
8261,Pay2Win: The Tricks Exposed,true,false,true
8262,SquareCells,true,true,true
8263,The Metronomicon,true,false,true
8264,Cluck Yegger in Escape From The Planet of the Poultroid,true,true,true
8265,Color By,true,true,true
8266,Astral Gun,true,true,true
8267,REalM: Walk of Soul,true,false,true
8268,UnSummoning: the Spectral Horde,true,true,true
8269,Mayjasmine episode01 What is God? 五月茉莉,true,false,false
8270,Pavilion,true,true,true
8271,Ghost of a Tale,true,false,false
8272,Hiragana Pixel Party,true,false,false
8273,Monkey King Saga,true,false,false
8274,MAGIX Samplitude Music Studio 2016,true,false,false
8275,Northern Tale,true,false,false
8276,Moto Racer  4,true,false,true
8277,Marcus Level,true,false,true
8278,Gamefuel Driver Control,true,false,false
8279,Left Alone,true,false,false
8280,Mysterious Castle,true,false,false
8281,Emily is Away,true,true,true
8282,Everybody's Gone to the Rapture,true,false,false
8283,Apotheon Arena,true,false,false
8284,"Upwards, Lonely Robot",true,false,false
8285,Street Warriors Online,true,false,false
8286,Mistfal,true,false,false
8287,Planet Diver,true,true,true
8288,MajorMinor,true,false,false
8289,Demented,true,false,false
8290,Subsistence,true,false,false
8291,hocus,true,false,true
8292,FALL,true,false,false
8293,Turbo Pug,true,false,false
8294,MoW: Face Off XL,true,false,true
8295,Cally's Caves 3,true,false,false
8296,The Madness of Little Emma,true,true,true
8297,Garden Rescue: Christmas Edition,true,false,false
8298,MicroRC Simulation,true,false,false
8299,Tempest,true,false,true
8300,Helen's Mysterious Castle,true,false,false
8301,MAGIX Photostory 2016 Deluxe,true,false,false
8302,Metal Tales: Fury of the Guitar Gods,true,true,true
8303,Shadow Tactics: Blades of the Shogun,true,true,true
8304,Polaris Sector,true,false,false
8305,Gumball Drift,true,false,false
8306,Draw Slasher,true,true,true
8307,Retaliation,true,false,true
8308,Professor Teaches Quickbooks 2016,true,false,false
8309,Wick,true,false,true
8310,Chronicles of a Dark Lord: Rhapsody Clash,true,false,false
8311,RWBY: Grimm Eclipse,true,false,false
8312,Gurgamoth,true,false,true
8313,Survive Me Miolhr,true,false,false
8314,Tick Tock Isle,true,false,false
8315,SculptrVR,true,false,false
8316,Swiftly,true,true,true
8317,The TakeOver,true,false,true
8318,Iron Commando,true,false,false
8319,Space Pirate Trainer,true,false,false
8320,Pankapu,true,true,true
8321,Idle Civilization,true,true,true
8322,DreadOut: Keepers of The Dark,true,false,false
8323,Catorize,true,false,false
8324,RELIC ALONE,true,false,false
8325,Wishmere,true,false,false
8326,Bridge Constructor Stunts,true,true,true
8327,Vector Strain,true,false,false
8328,Resume Maker® for Windows,true,false,false
8329,"That Dragon, Cancer",true,true,true
8330,Starpoint Gemini Warlords,true,false,false
8331,Red Game Without A Great Name,true,true,true
8332,Lifeless,true,false,false
8333,Tales from the Void,true,false,true
8334,Let's Play: New Playgrounds,true,false,false
8335,Let's Play: Change The Rules,true,false,false
8336,Let's Play: Free Experimentation,true,false,false
8337,Let's Play: Beyond The Screen,true,false,false
8338,Let's Play: Co-Creations,true,false,false
8339,Rogue Singularity,true,true,true
8340,House of Hell,true,true,true
8341,Dota 2 Player Profiles: CDEC's Journey to The Majors,true,true,true
8342,Home Design 3D,true,false,true
8343,Candle,true,false,true
8344,Kill The Plumber,true,false,true
8345,Dota 2 Player Profiles: EG Champions of TI5,true,true,true
8346,CLANNAD Side Stories,true,false,false
8347,NEKOPARA Vol. 2,true,false,false
8348,Alphabeats: Master Edition,true,true,true
8349,Shrug Island - Chapter 1,true,false,true
8350,KRUM - Edge Of Darkness,true,false,false
8351,Into the Void,true,true,true
8352,The Admin,true,false,false
8353,Spectrum,true,true,true
8354,Gravity Island,true,false,false
8355,The Strike,true,false,false
8356,Atlantic Fleet,true,false,true
8357,Rynn's Adventure: Trouble in the Enchanted Forest,true,false,true
8358,OneShot,true,true,true
8359,Super Arcade Football,true,false,true
8360,Cubixx HD,true,false,false
8361,Elite vs. Freedom,true,false,false
8362,The Deed,true,false,false
8363,The Legend of Dark Witch,true,false,false
8364,StarBreak,true,true,true
8365,BLARP!,true,false,false
8366,Cosmic Leap,true,false,false
8367,I must kill...: Fresh Meat,true,false,false
8368,Mech Anarchy,true,false,false
8369,Store Manager: Cellular Edition,true,true,true
8370,Lost Labyrinth Extended Version,true,true,false
8371,CHKN,true,true,true
8372,Time Tenshi,true,true,true
8373,RoBoRumble,true,false,false
8374,Army Gals,true,true,true
8375,Soldiers: Arena,true,true,true
8376,Catch Me,true,false,true
8377,Plantera,true,false,false
8378,Deponia Doomsday,true,true,true
8379,Age of Steel: Recharge,true,false,false
8380,AWAKE,true,false,false
8381,Samorost 3,true,false,true
8382,Blades of the Righteous,true,false,false
8383,Umbra: Shadow of Death,true,false,false
8384,Militia,true,true,true
8385,Ray Gigant,true,false,false
8386,XBlaze Code: Embryo,true,false,false
8387,Dissonance: An Interactive Novelette,true,true,true
8388,A Study in Steampunk: Choice by Gaslight,true,true,true
8389,Harmonia,true,false,false
8390,CUPID - A free to play Visual Novel,true,true,true
8391,Sakura Santa,true,true,true
8392,Goetia,true,true,true
8393,SCS Workshop Uploader,true,false,false
8394,OH! RPG!,true,false,false
8395,Quatros Origins,true,true,true
8396,Plastiland,true,false,false
8397,Avaris 2,true,false,false
8398,Shadowrun Chronicles: INFECTED Director's Cut,true,true,true
8399,PANOPTES,true,false,false
8400,World of Fishing,true,false,false
8401,Dark Days,true,false,false
8402,ReVeN: XBridge,true,false,false
8403,Heaven Island Life,true,false,false
8404,Wand Wars,true,true,true
8405,Comic Book Hero: The Greatest Cape,true,false,false
8406,Wrestling Spirit 3,true,false,false
8407,Rise of Keepers,true,false,false
8408,ShipLord,true,true,true
8409,City Play,true,false,false
8410,Element,true,true,true
8411,Godus Wars,true,false,true
8412,Wacky Wheels HD,true,false,true
8413,1775: Rebellion,true,false,true
8414,Metaverse Construction Kit,true,false,true
8415,VR Karts SteamVR,true,false,false
8416,Megamagic: Wizards of the Neon Age,true,true,true
8417,Holodance,true,false,false
8418,Particle Fleet: Emergence,true,true,true
8419,Creeper World Anniversary Edition,true,false,true
8420,Creeper World 2 Anniversary Edition,true,false,true
8421,Divergence: Online,true,false,false
8422,Devil Daggers,true,false,true
8423,Super Robot Jump Jump,true,false,false
8424,Community College Hero: Trial by Fire,true,true,true
8425,A.I. Space Corps,true,false,false
8426,T-Kara Puzzles,true,false,false
8427,Furi,true,false,false
8428,ZHEROS,true,false,false
8429,Pendragon Rising,true,true,true
8430,Choice of Kung Fu,true,true,true
8431,Trainz Driver 2016,true,false,false
8432,Air Missions: HIND,true,false,false
8433,Day D: Tower Rush,true,false,false
8434,Project Highrise,true,false,true
8435,The Little Acre,true,false,false
8436,Adelantado Trilogy. Book one,true,false,false
8437,Where's My Mommy?,true,true,true
8438,Hero Defense,true,false,false
8439,Summer Fling,true,true,true
8440,Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,true,false,false
8441,Invasion: Brain Craving,true,false,false
8442,Color Chaos,true,false,false
8443,Hyper Gods,true,false,false
8444,Save Your Mother,true,false,false
8445,Gardenarium,true,true,true
8446,Hit Tank PRO,true,false,false
8447,Our Love Will Grow,true,false,false
8448,Zero Gravity,true,false,true
8449,Automata Empire,true,true,true
8450,Marooners,true,true,true
8451,BanHammer,true,false,false
8452,Astervoid 2000,true,true,true
8453,Carpe Diem,true,true,true
8454,Gods and Idols,true,false,false
8455,Dinocide,true,true,true
8456,Etaria | Survival Adventure,true,false,false
8457,Deadlight Director’s Cut,true,false,false
8458,Project Pulsation,true,false,false
8459,Crudelis,true,false,false
8460,EEP 12,true,false,false
8461,War of Rights,true,false,false
8462,Fragmental,true,false,false
8463,The Glow,true,false,false
8464,Celestrion,true,false,false
8465,The fall of gods,true,false,false
8466,SodaCity,true,true,true
8467,Balrum,true,true,true
8468,Feelings Adrift,true,false,false
8469,Iron Snout,true,true,true
8470,Blessed Ones: The Magic Wolves,true,false,false
8471,Anomaly 1729,true,false,false
8472,Wolcen: Lords of Mayhem,true,false,false
8473,Farm Expert 2017,true,false,false
8474,Karaski: What Goes Up...,true,false,false
8475,The BoX,true,false,true
8476,Bladestar,true,false,false
8477,Imperia Online,true,false,false
8478,Bell Ringer,true,false,false
8479,Little Nightmares,true,false,false
8480,Galactineers,true,false,false
8481,Threads of Destiny,true,false,false
8482,ScudBuster,true,false,false
8483,ComixPlay ,,,
8484,Asteroids Minesweeper,true,true,false
8485,Assassins vs Pirates,true,false,false
8486,Recursion Deluxe,true,true,true
8487,Shadwen,true,true,true
8488,ONE PIECE BURNING BLOOD,true,false,false
8489,Sword 'N' Board,true,false,false
8490,Super Button Soccer,true,true,true
8491,Ghostbusters,true,false,false
8492,Space Moth DX,true,false,false
8493,Road to Ballhalla,true,false,false
8494,GoatPunks,true,false,true
8495,CyberLink PhotoDirector 7 Ultra,true,false,false
8496,CyberLink Power2Go 10 Platinum,true,false,false
8497,The Room Two,true,false,false
8498,The Order of the Thorne - The King's Challenge,true,true,false
8499,Halloween Forever,true,false,false
8500,Seraph,true,false,false
8501,Cloudlands : VR Minigolf,true,false,false
8502,Ego Protocol,true,false,true
8503,Dragonpath,true,false,false
8504,Vector Assault,true,false,false
8505,Gyrodisc Super League,true,true,true
8506,Adventure Lamp,true,false,true
8507,Space Junk Patrol,true,false,false
8508,HunieCam Studio,true,true,true
8509,Womb Room,true,false,true
8510,Goodnight Butcher,true,false,false
8511,Defragmented,true,true,true
8512,Miner Meltdown,true,false,true
8513,Caretaker Sacrifice,true,false,true
8514,Periodonica,true,false,false
8515,The Away Team,true,false,false
8516,Perception,true,false,false
8517,MetaHuman Inc.,true,true,true
8518,Full Tilt Poker,true,false,false
8519,Blood of Magic,true,false,false
8520,Virtually Live presents Formula E Season Two Highlights,true,false,false
8521,Bubsy Two-Fur,true,false,false
8522,Narcissu 10th Anniversary Anthology Project,true,false,false
8523,Yooka-Laylee - Toybox,true,true,true
8524,Grow Up,true,false,false
8525,Moonshot,true,false,false
8526,Age of Magic CCG,true,false,false
8527,軒轅劍外傳穹之扉(The Gate of Firmament),true,false,false
8528,Pitstop Challenge,true,false,false
8529,Siege,true,false,false
8530,Fernbus Simulator,true,false,false
8531,Dead Rising,true,false,false
8532,Cosmic Trip,true,false,false
8533,8-Bit Armies,true,false,false
8534,Orcs Must Die! Unchained,true,false,false
8535,Democracy 3 Africa,true,false,true
8536,FritzChess 15,true,false,false
8537,Way of the Samurai 3,true,false,false
8538,Factorio,true,true,true
8539,Tibetan Quest: Beyond the World's End,true,true,true
8540,Dawn of Andromeda,true,false,false
8541,The Ables: Freepoint High,true,false,true
8542,NightCry,true,false,false
8543,Who's Your Daddy,true,true,true
8544,A Chair in a Room: Greenwater,true,false,false
8545,Pills4Skills,true,true,true
8546,PERFECT ANGLE: The puzzle game based on optical illusions,true,true,true
8547,CALENDULA,true,false,true
8548,Hitman GO: Definitive Edition,true,true,false
8549,The Next World,true,true,true
8550,P.A.M.E.L.A.,true,false,false
8551,Felt Tip Circus,true,false,false
8552,Zavix Tower,true,false,false
8553,Army of Tentacles: (Not) A Cthulhu Dating Sim,true,true,true
8554,The Withering,true,false,false
8555,Heathen Engineering's Terran,true,true,true
8556,Aozora Meikyuu,true,true,true
8557,The ORPHEUS Ruse,true,true,true
8558,Sixth Grade Detective,true,true,true
8559,Millia -The ending-,true,false,false
8560,Racket: Nx,true,false,false
8561,Beyond Reality,true,false,false
8562,Save Halloween: City of Witches,true,false,false
8563,Walk The Light,true,false,true
8564,Islet Online,true,false,false
8565,MadOut Open City,true,true,true
8566,Attack Heroes,true,false,false
8567,Horror in the Asylum,true,false,false
8568,TurnOn,true,false,true
8569,Swift,true,false,true
8570,Hauntsters,true,false,false
8571,Mystery Castle: The Mirror's Secret,true,false,false
8572,The Book of Desires,true,false,false
8573,Twilight City: Love as a Cure,true,false,false
8574,Mystery of Unicorn Castle: The Beastmaster,true,false,false
8575,Marmoset Hexels 2,true,false,true
8576,Fear Equation,true,true,true
8577,Windlands,true,false,true
8578,PRiO,true,false,false
8579,Room 404,true,false,false
8580,Endorlight,true,false,false
8581,Chasing Dead,true,true,true
8582,Kings of Israel,true,false,true
8583,Solitaire Christmas. Match 2 Cards,true,false,false
8584,Machine Gun Train Run,true,false,false
8585,Fragments of Him,true,false,false
8586,Momodora: Reverie Under the Moonlight,true,false,false
8587,Unearthing Colossal,true,true,true
8588,White Mirror,true,false,false
8589,Youtubers Life,true,false,true
8590,Nordenfelt,true,false,false
8591,Neon Chrome,true,false,false
8592,Hatch and Slay,true,true,true
8593,liteCam Game 5.0,true,false,false
8594,Save the Dodos,true,true,true
8595,Red Haze,true,false,true
8596,Take the Dream IX,true,false,true
8597,The Quest,true,false,true
8598,"Linea, the Game",true,true,true
8599,WinKings,true,true,true
8600,Into the Belly of the Beast,true,false,true
8601,CONTASION 2,true,false,false
8602,"Kivi, Toilet and Shotgun",true,false,false
8603,Ethereal Legends,true,false,false
8604,Lost World Zero,true,true,true
8605,Furfly,true,false,false
8606,Feed and Grow: Fish,true,false,false
8607,Zombie Wars: Invasion,true,false,false
8608,Zamarian,true,true,true
8609,Cyborg Rage,true,false,false
8610,Project CARS - Pagani Edition,true,false,false
8611,Super Helmets on Fire DX Ultra Edition Plus Alpha,true,true,true
8612,FullBlast,true,false,true
8613,Beyond Dimensions,true,true,true
8614,Super Intergalactic Gang,true,false,false
8615,Gems of the Aztecs,true,false,false
8616,Sepia Tears,true,true,true
8617,Stikbold!,true,false,true
8618,Satellite Rush,true,true,true
8619,XenoShyft,true,false,true
8620,Cycle Of Tyrfing,true,false,false
8621,Space Pilgrim Episode I: Alpha Centauri,true,false,false
8622,Vision Runner,true,false,false
8623,Resilience: Wave Survival,true,false,false
8624,Falcon Gold,true,false,false
8625,Falcon 4.0,true,false,false
8626,The Walking Dead: Michonne,true,false,true
8627,A Wild Catgirl Appears!,true,false,false
8628,Fairy Tale Mysteries: The Puppet Thief,true,true,true
8629,The Emerald Maiden: Symphony of Dreams,true,true,true
8630,Dungeon Rushers,true,true,true
8631,Tales of Berseria,true,false,false
8632,Spellweaver,true,false,false
