id,name,controllersupport,isfree,categorysingleplayer,categorymultiplayer,categorycoop,categorymmo,categoryinapppurchase,categoryincludesrcsdk,categoryincludeleveleditor,categoryvrsupport
8789,Plight of the Zombie,false,false,true,false,false,false,false,false,false,false
8790,Bridge! 2,false,false,true,false,false,false,false,false,false,false
8791,Premium Pool,false,true,true,true,false,false,true,false,false,false
8792,To Burn in Memory,false,true,true,false,false,false,false,false,false,false
8793,Witch & Hero（魔女と勇者）,false,false,true,false,false,false,false,false,false,false
8794,New Outbreak,false,false,true,false,false,false,false,false,false,false
8795,Dark Night,false,false,true,false,false,false,false,false,false,false
8796,The Jackbox Party Pack 3,false,false,true,true,false,false,false,false,false,false
8797,It's Spring Again,false,false,true,false,false,false,false,false,false,false
8798,Bear Haven Nights,false,false,true,false,false,false,false,false,false,false
8799,Fairies vs. Darklings: Arcane Edition,false,false,true,false,false,false,false,false,false,false
8800,Alien Blitz,false,false,true,false,false,false,false,false,true,false
8801,Masked Shooters 2,false,false,true,true,false,false,false,false,false,false
8802,My Name is Mayo,false,false,true,false,false,false,false,false,false,false
8803,Parasite,true,false,true,false,false,false,false,false,false,false
8804,Typefighters (Steam Edition),false,false,true,true,false,false,false,false,false,false
8805,imprint-X,false,false,true,false,false,false,false,false,false,false
8806,Spheria,true,false,true,false,false,false,false,false,false,false
8807,Kitten Rampage,false,false,true,false,false,false,false,false,false,false
8808,Buried: An Interactive Story,false,false,true,false,false,false,false,false,false,false
8809,Pixel Survival - Craft Game,false,false,true,true,true,false,false,false,false,false
8810,Lost Bros,true,false,true,false,false,false,false,false,false,false
8811,Moonlight,true,false,true,false,false,false,false,false,false,false
8812,The Chosen RPG,true,false,true,false,false,false,false,false,false,false
8813,Abbot's Book Demo,false,true,true,false,false,false,false,false,false,true
8814,Rock of Ages 2,true,false,true,true,true,false,false,false,false,false
8815,Mathoria: It All Adds Up,false,true,true,false,false,false,false,false,false,false
8816,Otem's Defiance,true,false,true,false,false,false,false,false,false,false
8817,BATTLE PIXELS,false,false,true,false,false,false,false,false,false,false
8818,Formicide,false,false,false,true,true,false,false,false,false,false
8819,Simutrans,false,true,true,true,false,false,false,false,false,false
8820,Flobe,false,false,true,false,false,false,false,false,false,false
8821,Secret of the Pendulum,false,false,true,false,false,false,false,false,false,false
8822,Blood and Bacon,true,false,true,true,true,false,false,false,false,false
8823,Blue Bird,false,false,true,false,false,false,false,false,false,false
8824,Forbidden planet,false,false,true,false,false,false,false,false,false,false
8825,Pythagoria,false,false,true,false,false,false,false,false,false,false
8826,Lost Castle,true,false,true,true,false,false,false,false,false,false
8827,Lamia's Game Room,false,false,true,false,false,false,false,false,false,false
8828,FORGOTTEN BALL,false,false,true,false,false,false,false,false,false,false
8829,Half dead,true,false,true,true,true,false,false,false,false,false
8830,Lichtspeer,true,false,true,false,false,false,false,false,false,false
8831,Z-Exemplar,true,false,true,false,false,false,false,false,false,false
8832,The Renegades of Orion 2.0,false,false,true,false,false,false,false,false,false,false
8833,Planet 1138,true,false,true,true,false,false,false,false,false,false
8834,The Great Escape,false,false,true,false,false,false,false,false,false,false
8835,Brushwood Buddies,true,false,true,false,false,false,false,false,false,false
8836,Wanderjahr,false,false,true,false,false,false,false,false,false,false
8837,Megalo Polis,false,false,true,false,false,false,false,false,false,false
8838,Hieroglyphika,false,false,true,false,false,false,false,false,false,false
8839,Eight Mini Racers,false,false,true,true,false,false,false,false,false,false
8840,Last Heroes 2,true,false,true,false,false,false,false,false,false,false
8841,GiAnt,false,false,true,false,false,false,false,false,false,false
8842,Rolling Gauntlet,false,false,true,false,false,false,false,false,false,false
8843,That Dam Level redux,true,false,true,false,false,false,false,false,false,false
8844,Onion Force,true,false,true,false,false,false,false,false,false,false
8845,The Whisperer in Darkness,false,false,true,false,false,false,false,false,false,false
8846,Krinkle Krusher,false,false,true,false,false,false,false,false,false,false
8847,Lost Lands: Mahjong,false,true,true,false,false,false,false,false,false,false
8848,Incredible Dracula: Chasing Love Collector's Edition,false,false,true,false,false,false,false,false,false,false
8849,Glory Kingdom,false,false,true,false,false,false,false,false,false,false
8850,GameLooper,false,true,false,false,false,false,false,false,false,false
8851,Elansar,false,false,true,false,false,false,false,false,false,false
8852,Philia : the Sequel to Elansar,false,false,true,false,false,false,false,false,false,false
8853,Rusty Lake Hotel,false,false,true,false,false,false,false,false,false,false
8854,Rush for gold: Alaska,false,false,true,false,false,false,false,false,false,false
8855,Divinity: Original Sin 2,false,false,true,true,true,false,false,false,false,false
8856,Intergalactic Road Warriors,true,false,true,true,false,false,false,false,false,false
8857,Medieval Playground,false,false,true,false,false,false,false,false,false,false
8858,Deadhunt,false,false,true,false,false,false,false,false,false,false
8859,Planet Stronghold: Colonial Defense,false,false,true,false,false,false,false,false,false,false
8860,We Know the Devil,false,false,true,false,false,false,false,false,false,false
8861,Campus Notes - forget me not.,false,false,true,false,false,false,false,false,false,false
8862,The Wake,false,false,true,false,false,false,false,false,false,true
8863,Hidden Folks,false,false,true,false,false,false,false,false,false,false
8864,Fractal Space,true,false,true,false,false,false,false,false,false,false
8865,Operation: Matriarchy,false,false,true,false,false,false,false,false,false,false
8866,Galaxy Control: 3D Strategy,false,true,false,true,false,false,true,false,false,false
8867,NotCoD™,true,false,true,true,false,false,false,false,false,false
8868,Trials of the Blood Dragon,false,false,true,false,false,false,false,false,false,false
8869,Pierhead Arcade,false,false,true,true,true,false,false,false,false,true
8870,The Final Station,true,false,true,false,false,false,false,false,false,false
8871,"My Tower, My Home",true,false,true,true,false,false,false,false,false,false
8872,CyberLink AudioDirector 6,false,false,false,false,false,false,false,false,false,false
8873,CyberLink ColorDirector 4,false,false,false,false,false,false,false,false,false,false
8874,VIOLET: Space Mission,false,false,true,false,false,false,false,false,false,false
8875,10 Second Ninja X,true,false,true,false,false,false,false,false,false,false
8876,Binaries,true,false,true,false,false,false,false,false,false,false
8877,The Preposterous Awesomeness of Everything,false,false,true,false,false,false,false,false,false,false
8878,RefRain - prism memories -,false,false,true,false,false,false,false,false,false,false
8879,Lovely Planet Arcade,true,false,true,false,false,false,false,false,false,false
8880,Lolly Joe,true,false,true,false,false,false,false,false,false,false
8881,Medusa's Labyrinth,false,true,true,false,false,false,false,false,false,false
8882,Empire of the Gods,false,false,true,false,false,false,false,false,false,false
8883,Governor of Poker 3,false,true,false,true,false,false,true,false,false,false
8884,The Panic Room,false,true,true,false,false,false,false,false,false,false
8885,A-10 VR,false,false,true,false,false,false,false,false,false,true
8886,Detached,false,false,true,true,false,false,false,false,false,false
8887,Melancholy Republic,false,false,true,false,false,false,false,false,false,false
8888,Ultimate Arena,false,false,false,true,false,false,true,false,false,false
8889,Civil War: 1863,false,false,true,false,false,false,false,false,false,false
8890,Sudoku Quest,false,false,true,false,false,false,false,false,false,false
8891,Children of Zodiarcs,false,false,true,false,false,false,false,false,false,false
8892,Impulse!,false,false,true,false,false,false,false,false,false,false
8893,Raw Data,false,false,true,false,true,false,false,false,false,true
8894,Robo's World: The Zarnok Fortress,true,false,true,false,false,false,false,false,false,false
8895,Prison Run and Gun,true,false,true,false,false,false,false,false,false,false
8896,Heroes of the Seven Seas,false,false,true,false,false,false,false,false,false,true
8897,Beyond The Destiny,false,false,false,true,false,true,false,false,false,false
8898,Gamma Bros 1.5,true,false,true,false,false,false,false,false,false,false
8899,Soup,false,false,true,true,false,false,false,false,false,false
8900,La Peri,false,false,true,false,false,false,false,false,false,true
8901,Diaries of a Spaceport Janitor,false,false,true,false,false,false,false,false,false,false
8902,Worlds of Chaos : Corruption,false,false,true,false,false,false,false,false,false,false
8903,Line of Sight,false,false,false,true,false,false,true,false,false,false
8904,Bullshot,true,false,true,true,false,false,false,false,false,false
8905,Kings and Heroes,false,false,false,true,true,false,false,false,false,false
8906,A More Beautiful World - A Visual Novel,false,false,true,false,false,false,false,false,false,false
8907,Waltz of the Wizard,false,true,true,false,false,false,false,false,false,true
8908,Stellar Stars,true,false,true,true,false,false,false,false,false,false
8909,Arctic alive,false,false,true,false,false,false,false,false,false,false
8910,Tank Brawl,true,false,true,true,false,false,false,false,true,false
8911,Quar: Battle for Gate 18,false,false,true,false,false,false,false,false,false,true
8912,Mosaic Maze,false,false,true,false,false,false,false,false,false,false
8913,GUILTY GEAR 2 -OVERTURE-,true,false,true,true,false,false,false,false,false,false
8914,Space Battle Core,false,false,true,false,false,false,false,false,false,false
